number,kind,state,title,url,created_at,updated_at,closed_at,user,labels,comments,matched_queries
22413,pr,closed,fix(e2e): fix flaky verifyParameters assertion in updateWorkspace test,https://github.com/coder/coder/pull/22413,2026-02-27T21:04:40Z,2026-02-27T21:32:28Z,2026-02-27T21:32:17Z,blinkagent[bot],,0,prs-flaky-title
22491,pr,closed,test(cli): fix flaky TestProvisioners_Golden,https://github.com/coder/coder/pull/22491,2026-03-02T15:47:27Z,2026-03-03T08:47:46Z,2026-03-03T08:47:35Z,mafredri,,0,prs-flaky-title
22557,pr,closed,flake: verify parameters in parallel in e2e tests,https://github.com/coder/coder/pull/22557,2026-03-03T16:10:33Z,2026-03-03T19:56:50Z,2026-03-03T19:56:41Z,jeremyruppel,,0,prs-flake-title
22569,pr,closed,flake: add page event logging to e2e tests,https://github.com/coder/coder/pull/22569,2026-03-03T18:42:48Z,2026-03-04T12:39:30Z,2026-03-04T12:39:21Z,jeremyruppel,,0,prs-flake-title
22639,pr,closed,fix(coderd): fix flaky TestGetUserStatusCounts timezone boundary,https://github.com/coder/coder/pull/22639,2026-03-05T01:42:29Z,2026-03-05T02:02:08Z,2026-03-05T02:01:57Z,kylecarbs,,0,prs-flaky-title
22654,pr,closed,chore(cli): fix flaky temporal assertion in TestTokens,https://github.com/coder/coder/pull/22654,2026-03-05T09:53:21Z,2026-03-05T10:19:09Z,2026-03-05T10:18:52Z,johnstcn,,0,prs-flaky-title
22740,pr,closed,fix(site): fix flaky TemplateVariablesPage submit test,https://github.com/coder/coder/pull/22740,2026-03-06T23:16:58Z,2026-03-06T23:25:20Z,2026-03-06T23:25:12Z,kylecarbs,,0,prs-flaky-title
22883,pr,closed,test(cli): fix flaky TestGitSSH/Local_SSH_Keys on Windows CI,https://github.com/coder/coder/pull/22883,2026-03-10T09:46:51Z,2026-03-10T10:12:26Z,2026-03-10T10:12:15Z,mafredri,,0,prs-flaky-title
22893,pr,closed,fix(chatd): fix flaky TestCloseDuringShutdownContextCanceledShouldRetryOnNewReplica,https://github.com/coder/coder/pull/22893,2026-03-10T13:45:15Z,2026-03-10T14:22:50Z,2026-03-10T14:22:39Z,kylecarbs,,1,prs-flaky-title
22910,pr,closed,fix: increase migration lock timeout to prevent flaky parallel test,https://github.com/coder/coder/pull/22910,2026-03-10T15:38:40Z,2026-03-10T15:53:48Z,2026-03-10T15:51:46Z,kylecarbs,,0,prs-flaky-title
23147,pr,closed,fix(cored): fix flaky TestInterruptAutoPromotionIgnoresLaterUsageLimitIncrease,https://github.com/coder/coder/pull/23147,2026-03-17T06:59:12Z,2026-03-17T08:08:32Z,2026-03-17T08:08:23Z,ibetitsmike,,0,prs-flaky-title
23375,pr,closed,fix: resolve flaky TestAgent_Session_TTY_MOTD_Update,https://github.com/coder/coder/pull/23375,2026-03-20T16:39:28Z,2026-03-20T19:33:19Z,2026-03-20T19:33:10Z,mafredri,,0,prs-flaky-title
23416,pr,closed,fix(site): fix flaky UsageUserDrillIn story assertion,https://github.com/coder/coder/pull/23416,2026-03-23T08:26:35Z,2026-03-23T08:45:39Z,2026-03-23T08:45:30Z,ethanndickson,,0,prs-flaky-title
23448,pr,closed,fix(coderd/x/chatd): stabilize auto-promotion flake,https://github.com/coder/coder/pull/23448,2026-03-23T16:14:11Z,2026-03-23T19:18:09Z,2026-03-23T19:17:58Z,ibetitsmike,,0,prs-flake-title
23655,pr,closed,fix(site/e2e): fix flaky updateTemplate test expecting transient URL,https://github.com/coder/coder/pull/23655,2026-03-26T04:25:43Z,2026-03-26T04:32:55Z,2026-03-26T04:32:44Z,ethanndickson,,0,prs-flaky-title
23681,pr,closed,fix(site): fix StreamingCodeFence storybook flake,https://github.com/coder/coder/pull/23681,2026-03-26T16:41:12Z,2026-03-26T17:00:58Z,2026-03-26T17:00:47Z,DanielleMaywood,,1,prs-flake-title
23762,pr,closed,test(coderd/x/chatd): avoid zero-ttl config cache flake,https://github.com/coder/coder/pull/23762,2026-03-30T05:39:37Z,2026-03-30T10:01:57Z,2026-03-30T06:51:51Z,ethanndickson,,0,prs-flake-title
23816,pr,closed,fix: stabilize flaky chatd subscribe/promote queued tests,https://github.com/coder/coder/pull/23816,2026-03-30T17:30:24Z,2026-03-30T18:24:01Z,2026-03-30T18:23:47Z,kylecarbs,,0,prs-flaky-title
23830,pr,closed,fix: resolve TestScheduleOverride/extend flake caused by timezone hour boundary race,https://github.com/coder/coder/pull/23830,2026-03-30T22:17:35Z,2026-04-01T06:53:14Z,2026-04-01T06:53:04Z,DanielleMaywood,,0,prs-flake-title
23843,pr,closed,fix(coderd/x/chatd): stabilize flaky request-count assertion in round-trip test,https://github.com/coder/coder/pull/23843,2026-03-31T09:12:59Z,2026-03-31T11:09:22Z,2026-03-31T11:09:11Z,ibetitsmike,,0,prs-flaky-title
23877,pr,closed,test(coderd/x/chatd): remove flaky OpenAI round-trip tests,https://github.com/coder/coder/pull/23877,2026-03-31T20:09:29Z,2026-03-31T21:05:10Z,2026-03-31T21:04:57Z,ibetitsmike,,0,prs-flaky-title
23893,pr,closed,fix: stabilize flaky visual stories,https://github.com/coder/coder/pull/23893,2026-04-01T10:15:18Z,2026-04-01T10:51:16Z,2026-04-01T10:51:06Z,DanielleMaywood,,1,prs-flaky-title
24008,pr,closed,fix(coderd/x/chatd): TestAwaitSubagentCompletion/ContextCanceled flake,https://github.com/coder/coder/pull/24008,2026-04-03T10:01:40Z,2026-04-03T11:11:56Z,2026-04-03T11:11:38Z,hugodutka,community,0,prs-flake-title
24066,pr,closed,fix(coderd/x/chatd): fix flaky TestAwaitSubagentCompletion/CompletesViaPubsub,https://github.com/coder/coder/pull/24066,2026-04-07T01:55:59Z,2026-04-07T02:04:59Z,2026-04-07T02:04:48Z,kylecarbs,,0,prs-flaky-title
24084,pr,closed,fix: resolve `<LogLine />` storybook flake,https://github.com/coder/coder/pull/24084,2026-04-07T11:14:50Z,2026-04-07T14:17:23Z,2026-04-07T14:17:06Z,jakehwll,community,0,prs-flake-title
24108,pr,closed,fix(enterprise/coderd/x/chatd): harden TestSubscribeRelayEstablishedMidStream against CI flakes,https://github.com/coder/coder/pull/24108,2026-04-07T17:22:53Z,2026-04-07T17:41:46Z,2026-04-07T17:41:34Z,kylecarbs,,0,prs-flake-title
24112,pr,closed,fix: resolve Test_batcherFlush/RetriesOnTransientFailure flake,https://github.com/coder/coder/pull/24112,2026-04-07T17:54:21Z,2026-04-07T18:46:37Z,2026-04-07T18:46:26Z,sreya,,0,prs-flake-title
24122,pr,closed,fix: resolve TestExecutorAutostartOK flake caused by hour-boundary race,https://github.com/coder/coder/pull/24122,2026-04-07T21:04:37Z,2026-04-19T00:16:21Z,2026-04-19T00:16:21Z,DanielleMaywood,stale,0,prs-flake-title
24240,pr,closed,fix: resolve idle timeout recording test flake on macOS,https://github.com/coder/coder/pull/24240,2026-04-10T13:40:37Z,2026-04-10T18:25:22Z,2026-04-10T18:25:13Z,kylecarbs,,0,prs-flake-title
24298,pr,closed,fix: resolve flaky TestWatchChats/DiffStatusChangeIncludesDiffStatus,https://github.com/coder/coder/pull/24298,2026-04-13T13:49:46Z,2026-04-13T14:21:11Z,2026-04-13T14:20:58Z,kylecarbs,,0,prs-flaky-title
24459,pr,closed,fix(site): fix flaky TemplateVariablesPage submit test,https://github.com/coder/coder/pull/24459,2026-04-17T06:00:46Z,2026-04-21T13:24:46Z,2026-04-21T13:24:28Z,jakehwll,,0,prs-flaky-title
24480,pr,closed,fix(site): fix flaky CreateWorkspacePage tests,https://github.com/coder/coder/pull/24480,2026-04-17T13:18:37Z,2026-04-17T21:04:31Z,2026-04-17T21:04:14Z,DanielleMaywood,,1,prs-flaky-title
24572,pr,closed,fix(coderd): fix TestPatchChat/Title flake by waiting for chat to settle,https://github.com/coder/coder/pull/24572,2026-04-21T14:36:34Z,2026-04-21T16:10:10Z,2026-04-21T16:10:00Z,jaaydenh,,2,prs-flake-title
24593,pr,closed,fix: fix flaky TestExpAgentsE2E/ExistingChatHistory,https://github.com/coder/coder/pull/24593,2026-04-21T20:49:47Z,2026-05-06T00:23:04Z,2026-05-06T00:23:04Z,Shelnutt2,stale,1,prs-flaky-title
24661,pr,closed,fix(cli): fix flaky TestExpAgentsE2E/ExistingChatHistory,https://github.com/coder/coder/pull/24661,2026-04-23T08:22:14Z,2026-04-23T10:25:34Z,2026-04-23T10:25:24Z,johnstcn,,0,prs-flaky-title
24666,pr,closed,fix(coderd/x/chatd): fix flaky TestSpawnComputerUseAgentInheritsContext,https://github.com/coder/coder/pull/24666,2026-04-23T11:05:42Z,2026-04-23T12:18:30Z,2026-04-23T12:18:18Z,johnstcn,,1,prs-flaky-title
24671,pr,closed,fix(agent/x/agentdesktop): flaky TestPortableDesktop_StopRecording_WithThumbnail,https://github.com/coder/coder/pull/24671,2026-04-23T12:37:25Z,2026-04-23T12:54:16Z,2026-04-23T12:54:06Z,hugodutka,,0,prs-flaky-title
24796,pr,closed,fix(site/e2e): backport verifyParameters flake fixes to 2.29,https://github.com/coder/coder/pull/24796,2026-04-28T19:14:04Z,2026-04-28T19:23:35Z,2026-04-28T19:23:26Z,f0ssel,,0,prs-flake-title
24949,pr,closed,fix(coderd/x/chatd/chaterror): de-flake TestClassify_ParsesRetryAfterHTTPDate,https://github.com/coder/coder/pull/24949,2026-05-04T22:49:27Z,2026-05-19T00:29:29Z,2026-05-19T00:29:29Z,blinkagent[bot],stale;community,0,prs-flake-title
25015,pr,closed,fix(coderd/externalauth): isolate TestValidateToken transports to fix flake,https://github.com/coder/coder/pull/25015,2026-05-06T22:08:55Z,2026-05-07T14:38:35Z,2026-05-07T14:38:21Z,zedkipp,,0,prs-flake-title
25171,pr,closed,test(coderd): centralize chat test harness and stabilize flakes,https://github.com/coder/coder/pull/25171,2026-05-12T03:47:42Z,2026-05-12T12:14:12Z,2026-05-12T12:13:56Z,ethanndickson,,3,prs-flake-title
25177,pr,closed,test(coderd/x/chatd): skip stale notification flakes,https://github.com/coder/coder/pull/25177,2026-05-12T10:31:10Z,2026-05-12T12:50:49Z,2026-05-12T12:50:31Z,ibetitsmike,,0,prs-flake-title
25237,pr,closed,fix(site): remove flaky pagination test from WorkspacesPage (cherry-pick #24165),https://github.com/coder/coder/pull/25237,2026-05-12T21:52:48Z,2026-05-13T01:29:10Z,2026-05-13T01:29:02Z,Shelnutt2,cherry-pick/v2.30,1,prs-flaky-title
25239,pr,closed,fix(site): remove flaky pagination test from WorkspacesPage (cherry-pick #24165),https://github.com/coder/coder/pull/25239,2026-05-12T21:52:48Z,2026-05-13T01:29:34Z,2026-05-13T01:29:23Z,Shelnutt2,cherry-pick/v2.31,0,prs-flaky-title
25272,pr,closed,fix: fix flaky storybook test,https://github.com/coder/coder/pull/25272,2026-05-13T09:53:01Z,2026-05-13T15:08:33Z,2026-05-13T15:08:19Z,jaaydenh,,0,prs-flaky-title
25306,pr,closed,fix(coderd): stabilize TestPatchChatMessage/ChangesModel flaky test,https://github.com/coder/coder/pull/25306,2026-05-13T17:55:46Z,2026-05-15T13:34:05Z,2026-05-15T13:33:54Z,kylecarbs,,2,prs-flaky-title
25376,pr,closed,test: skip stale notification chatd flakes,https://github.com/coder/coder/pull/25376,2026-05-15T01:43:32Z,2026-05-15T07:36:57Z,2026-05-15T07:36:49Z,ethanndickson,,0,prs-flake-title
25603,pr,closed,fix(coderd): fix flaky TestSendMessageWithModelOverrideUpdatesLastModelConfigID,https://github.com/coder/coder/pull/25603,2026-05-22T09:59:50Z,2026-05-22T11:40:57Z,2026-05-22T11:40:45Z,johnstcn,,1,prs-flaky-title
25630,pr,closed,chore: fix flake in TestResponsesInjectedTool,https://github.com/coder/coder/pull/25630,2026-05-22T21:21:01Z,2026-05-25T14:42:04Z,2026-05-25T14:41:56Z,pawbana,,1,prs-flake-title
25633,pr,closed,test(coderd/x/chatd): skip signal wake send flake,https://github.com/coder/coder/pull/25633,2026-05-22T23:00:20Z,2026-05-22T23:10:42Z,2026-05-22T23:10:31Z,ibetitsmike,,0,prs-flake-title
25667,pr,closed,ci: add Go test flake detector workflow,https://github.com/coder/coder/pull/25667,2026-05-26T04:25:42Z,2026-05-28T02:35:46Z,2026-05-28T02:35:37Z,ethanndickson,,5,prs-flake-title
25815,pr,closed,fix(flake.nix): stop forcing musl biome binary in dev shell,https://github.com/coder/coder/pull/25815,2026-05-28T20:40:47Z,2026-05-28T21:02:40Z,2026-05-28T21:02:23Z,geokat,,0,prs-flake-title
25911,pr,closed,test(aibridge): soften SSE-event assertion in agentic_all_keys_fail to a FLAKE log,https://github.com/coder/coder/pull/25911,2026-06-01T14:55:11Z,2026-06-09T09:01:48Z,2026-06-09T09:01:37Z,ssncferreira,,2,prs-flake-title
25924,pr,closed,fix(cli): serialize TestUseKeyring subtests to avoid OS keyring flakes,https://github.com/coder/coder/pull/25924,2026-06-01T16:44:50Z,2026-06-04T14:44:06Z,2026-06-04T14:43:51Z,zedkipp,,0,prs-flake-title
25934,pr,closed,ci: install gotestsum in flake check workflow,https://github.com/coder/coder/pull/25934,2026-06-01T18:02:19Z,2026-06-02T02:11:11Z,2026-06-02T02:11:01Z,ThomasK33,,0,prs-flake-title
25981,pr,closed,ci: extend flake-go timeout and bump test-count to 35,https://github.com/coder/coder/pull/25981,2026-06-02T14:01:38Z,2026-06-02T14:20:56Z,2026-06-02T14:20:43Z,ethanndickson,,0,prs-flake-title
26009,pr,closed,ci: reduce flake-go parallelism to fit 4-vCPU runner,https://github.com/coder/coder/pull/26009,2026-06-03T02:17:41Z,2026-06-05T04:16:29Z,2026-06-05T04:16:19Z,ethanndickson,,0,prs-flake-title
26084,pr,closed,fix: fix flakiness in nats localsub test,https://github.com/coder/coder/pull/26084,2026-06-04T23:33:25Z,2026-06-05T15:47:46Z,2026-06-05T15:47:36Z,sreya,,0,prs-flaky-title
26132,pr,closed,test: fix transport error flake,https://github.com/coder/coder/pull/26132,2026-06-08T10:51:52Z,2026-06-08T14:11:52Z,2026-06-08T14:11:37Z,johnstcn,,3,prs-flake-title
26199,pr,closed,test(scaletest/workspacetraffic): fix RPTY close flake on graceful timeout,https://github.com/coder/coder/pull/26199,2026-06-09T21:36:45Z,2026-06-12T16:00:57Z,2026-06-12T16:00:44Z,jscottmiller,,3,prs-flake-title
